Extended Id,Time,Value,ValueString,Status,Sent in March 2013
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:24,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:24:57 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:27,922,922,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:27:34 PM"",""922"",""922"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:29,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:29:36 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:43,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:43:45 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:46,1106,1106,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:46:28 PM"",""1106"",""1106"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:48,815,815,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:48:07 PM"",""815"",""815"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:49,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:49:20 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:50,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:50:49 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:55,934,934,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:55:12 PM"",""934"",""934"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:56,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:56:15 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 12:58,1060,1060,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 12:58:10 PM"",""1060"",""1060"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:00,1121,1121,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:00:41 PM"",""1121"",""1121"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:01,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:01:36 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:08,973,973,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:08:19 PM"",""973"",""973"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:09,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:09:28 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:11,808,808,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:11:30 PM"",""808"",""808"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:13,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:13:29 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:14,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:14:58 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:18,805,805,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:18:18 PM"",""805"",""805"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:19,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:19:26 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:25,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:25:12 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:31,937,937,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:31:06 PM"",""937"",""937"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:37,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:37:36 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:38,900,900,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:38:42 PM"",""900"",""900"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:40,866,866,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:40:01 PM"",""866"",""866"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:41,806,806,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:41:47 PM"",""806"",""806"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:45,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:45:21 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:45,1081,1081,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:45:37 PM"",""1081"",""1081"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:46,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:46:35 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:50,926,926,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:50:05 PM"",""926"",""926"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:50,926,926,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:50:29 PM"",""926"",""926"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:51,962,962,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:51:32 PM"",""962"",""962"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:53,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:53:42 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:56,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:56:06 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:58,821,821,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:58:10 PM"",""821"",""821"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 13:59,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 1:59:07 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:13,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:13:56 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:18,1142,1142,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:18:13 PM"",""1142"",""1142"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:19,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:19:10 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:21,949,949,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:21:47 PM"",""949"",""949"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:22,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:22:49 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:25,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:25:37 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:27,1116,1116,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:27:48 PM"",""1116"",""1116"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:28,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:28:48 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:33,1026,1026,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:33:04 PM"",""1026"",""1026"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:34,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:34:23 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 14:58,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 2:58:36 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:06,834,834,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:06:24 PM"",""834"",""834"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:07,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:07:36 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:14,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:14:32 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:16,1035,1035,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:16:34 PM"",""1035"",""1035"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:17,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:17:50 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:20,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:20:46 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:22,879,879,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:22:12 PM"",""879"",""879"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:24,1084,1084,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:24:55 PM"",""1084"",""1084"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:28,1084,1084,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:28:39 PM"",""1084"",""1084"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:31,999,999,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:31:45 PM"",""999"",""999"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:32,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:32:45 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:33,949,949,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:33:35 PM"",""949"",""949"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:34,1017,1017,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:34:59 PM"",""1017"",""1017"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:37,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:37:34 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:39,981,981,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:39:07 PM"",""981"",""981"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:41,902,902,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:41:03 PM"",""902"",""902"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:42,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:42:05 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:44,920,920,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:44:45 PM"",""920"",""920"",""OK"""
